v,v_e,gflg,slist,bmnum,p_l,w_l,elv,phi0,time,tfreq,scan,rsep,frang,gdlat,glong,sza,tau_l
62.503047943115234,2.336679697036743,0,2,0,11.565804481506348,29.29117774963379,38.49609375,-2.423006296157837,2017-08-25 11:00:00.018618,10.7,1,45,180,53.92039824887122,-106.88532101331549,99.28545400410658,152.2370019230368
-53.34721755981445,6.5917158126831055,0,8,5,5.545283794403076,81.75374603271484,35.01421356201172,0.7329903841018677,2017-08-25 11:00:17.478311,10.7,0,45,180,56.34713033859563,-104.67353780303159,96.8942951967612,54.544302858178554
221.98350524902344,553.3342895507812,0,23,5,3.118539571762085,1807.0799560546875,10.559981346130371,-2.997105598449707,2017-08-25 11:00:17.478311,10.7,0,45,180,61.7969394694419,-101.61685543212617,92.81307430574256,2.4676279920311748
713.5371704101562,1008.0213012695312,0,33,5,3.077357292175293,2749.12890625,16.94782829284668,-2.395827293395996,2017-08-25 11:00:17.478311,10.7,0,45,180,65.6509989699689,-98.59620030307585,89.39448694739752,1.6220414667574343
-63.1765022277832,1.7046916484832764,0,0,7,13.42164421081543,15.4169282913208,32.578269958496094,-0.10214650630950928,2017-08-25 11:00:24.510303,10.7,0,45,180,52.88373840266156,-106.02947537992293,99.35603767689491,289.24056719582643
-53.0318603515625,3.228830575942993,0,9,8,3.34246826171875,26.778396606445312,41.0523796081543,1.8869545459747314,2017-08-25 11:00:28.029226,10.7,0,45,180,56.449813318619746,-103.04289502870003,96.0427178312312,166.52233324252592
-53.875877380371094,3.4434752464294434,0,10,8,3.7278683185577393,23.529922485351562,42.1018180847168,2.160750150680542,2017-08-25 11:00:28.029226,10.7,0,45,180,56.80464774359053,-102.72746671121887,95.71693613170373,189.51193256905395
-53.994510650634766,3.788421392440796,0,0,9,6.942868709564209,48.348873138427734,17.400922775268555,-2.206219434738159,2017-08-25 11:00:31.440404,10.6,0,45,180,52.82112644138072,-105.79118510518808,99.25161681233604,93.0997710176299
-50.776729583740234,6.1289753913879395,0,5,10,8.272165298461914,101.07015228271484,3.654414653778076,2.9003705978393555,2017-08-25 11:00:34.861072,10.7,0,45,180,54.768859653580876,-103.7229838609272,97.1981062879699,44.11986113294528
-58.15555191040039,2.1621148586273193,0,6,10,10.884222030639648,27.000537872314453,43.480224609375,2.8318543434143066,2017-08-25 11:00:34.861072,10.7,0,45,180,55.125449766498136,-103.33978017302191,96.82964825682565,165.15230564985683
-71.24891662597656,4.5490803718566895,0,7,10,8.094563484191895,73.62996673583984,42.306190490722656,2.5120441913604736,2017-08-25 11:00:34.861072,10.7,0,45,180,55.477708229716626,-102.95230309965311,96.46392735579612,60.562312888136454
-59.142852783203125,2.547614812850952,0,8,10,6.749558925628662,21.903427124023438,41.370601654052734,2.262437343597412,2017-08-25 11:00:34.861072,10.7,0,45,180,55.82649282413218,-102.55975274037307,96.10014788379803,203.58462893271204
-68.50857543945312,5.297781944274902,0,10,10,2.246431350708008,61.460174560546875,40.77458572387695,2.1058807373046875,2017-08-25 11:00:34.861072,10.7,0,45,180,56.50262493173156,-101.77073844291931,95.38927986600558,72.55431855316445
-50.924705505371094,3.7784531116485596,0,4,11,7.6698079109191895,44.39720916748047,37.70851135253906,1.7128758430480957,2017-08-25 11:00:38.272103,10.7,0,45,180,54.31292452479732,-103.86202327422262,97.48909237198518,100.4387700717286
-78.69225311279297,2.3939528465270996,0,5,11,9.68949031829834,21.85399055480957,39.19792938232422,2.0863430500030518,2017-08-25 11:00:38.272103,10.7,0,45,180,54.6622133494164,-103.44809329786146,97.1064810785018,204.04516384389314
-81.21232604980469,4.279666423797607,0,6,11,5.922105312347412,63.02345275878906,39.23759460449219,2.096463680267334,2017-08-25 11:00:38.272103,10.7,0,45,180,55.005503030819895,-103.03079829283898,96.72793779641114,70.75463003377175
-60.32411193847656,3.923020124435425,0,7,11,1.089301586151123,35.46438980102539,36.928279876708984,1.522343635559082,2017-08-25 11:00:38.272103,10.7,0,45,180,55.34420062628309,-102.60896279806687,96.35217130843728,125.73742586345251
-51.5555419921875,5.175970554351807,0,1,12,4.4912495613098145,87.33285522460938,14.74374008178711,-2.1349892616271973,2017-08-25 11:00:41.682781,10.7,0,45,180,53.12417312320367,-104.98088922266858,98.65530896486533,51.0598339185235
-54.4116096496582,2.353750228881836,0,2,12,7.049897193908691,17.40699005126953,39.82905960083008,2.5442075729370117,2017-08-25 11:00:41.682781,10.7,0,45,180,53.50888506924297,-104.52273036938138,98.22356579181562,256.17301269577
-88.9410400390625,1.2467480897903442,0,3,12,21.135326385498047,13.628530502319336,37.01387023925781,1.8195985555648804,2017-08-25 11:00:41.682781,10.7,0,45,180,53.86652493867762,-104.07629426075692,97.81468598002641,327.1960306094728
-53.927223205566406,2.6607444286346436,0,4,12,9.537371635437012,27.801042556762695,10.671170234680176,-2.4986398220062256,2017-08-25 11:00:41.682781,10.7,0,45,180,54.21053464553649,-103.63182775162991,97.41657272506868,160.39690145772235
-67.62763977050781,5.39746618270874,0,5,12,4.889242649078369,72.40650939941406,32.751976013183594,0.8152113556861877,2017-08-25 11:00:41.682781,10.7,0,45,180,54.54574905030004,-103.18577940838033,97.02486964337086,61.58563809229971
-51.43212127685547,4.1722187995910645,0,2,13,12.263152122497559,79.16172790527344,8.506769180297852,-2.2841310501098633,2017-08-25 11:00:45.189217,10.7,0,45,180,53.42689496561332,-104.36491792068574,98.17664649011678,56.33026465434135
-58.71837615966797,2.533710479736328,0,4,13,13.176236152648926,31.3254451751709,3.978156328201294,-2.487084150314331,2017-08-25 11:00:45.189217,10.7,0,45,180,54.09972009656561,-103.41331515744372,97.35305117492675,142.3507649600285
-65.49264526367188,2.7216899394989014,0,5,13,9.305314064025879,29.085460662841797,8.950337409973145,-2.25636625289917,2017-08-25 11:00:45.189217,10.7,0,45,180,54.41988627600509,-102.93697029533296,96.95332732301192,153.31375133060467
-60.978271484375,5.939976692199707,0,6,13,1.6225900650024414,79.16213989257812,15.275404930114746,-1.7084605693817139,2017-08-25 11:00:45.189217,10.7,0,45,180,54.73342843807523,-102.45709489339978,96.55783679452122,56.3299714920552
-51.40250015258789,2.742995262145996,0,8,13,14.57209587097168,39.194183349609375,41.765567779541016,-2.718956232070923,2017-08-25 11:00:45.189217,10.7,0,45,180,55.34587970980512,-101.48237956040242,95.77469362702927,113.77201161772524
-80.91487121582031,5.380706310272217,0,9,13,4.4587721824646,74.8125,41.03504180908203,-2.9264907836914062,2017-08-25 11:00:45.189217,10.7,0,45,180,55.64623389162536,-100.98616401525996,95.38565523975211,59.60502701285228
-71.83061218261719,3.657958984375,0,5,14,4.768454074859619,34.50581359863281,35.00214767456055,2.2819085121154785,2017-08-25 11:00:48.695792,10.7,0,45,180,54.28506516242333,-102.70252573957679,96.89229003505592,129.2304286827682
-53.34407424926758,3.6541433334350586,0,3,15,4.096497535705566,50.85417175292969,36.098541259765625,-3.0872433185577393,2017-08-25 11:00:52.208721,10.7,0,45,180,53.55674423204956,-103.54430336929205,97.67392516433237,87.68604284941715
-113.84503173828125,78.79383087158203,0,4,3,4.375087738037109,610.2669677734375,31.346160888671875,2.7570998668670654,2017-08-25 11:01:10.358580,13.1,0,45,180,54.79141085599574,-106.01602915186314,98.24768279861732,5.968286676971449
-104.54167175292969,2.7530758380889893,0,3,7,12.762975692749023,48.44137954711914,6.1685662269592285,-2.0778417587280273,2017-08-25 11:01:24.197006,13.1,0,45,180,54.22949228957211,-105.1523064303417,98.08432049606728,75.18877965924031
-65.57548522949219,1.8156996965408325,0,8,8,9.619840621948242,15.195623397827148,35.36732864379883,2.642896890640259,2017-08-25 11:01:27.703589,13.2,0,45,180,56.07947586399987,-103.36530702704248,96.26168132316009,237.874770190818
-60.03300476074219,2.154675006866455,0,4,9,11.425895690917969,23.177268981933594,4.256197929382324,-2.0523297786712646,2017-08-25 11:01:31.216019,13.1,0,45,180,54.49105475229161,-104.35413324227109,97.53624125692598,157.14742819773377
-53.906227111816406,1.4367761611938477,0,11,9,2.2143476009368896,4.657735824584961,38.66196060180664,-2.3875999450683594,2017-08-25 11:01:31.216019,13.1,0,45,180,56.928682090915146,-101.95353182290229,95.16100701162473,781.9782723470631
-56.7952880859375,2.6462247371673584,0,7,11,9.914308547973633,41.77165222167969,30.005571365356445,2.057415723800659,2017-08-25 11:01:38.237529,13.1,0,45,180,55.34420062628309,-102.60896279806687,96.22810131095878,87.19425781457663
-60.83072280883789,2.0085361003875732,0,8,11,9.961644172668457,20.706388473510742,30.08402442932129,2.076676607131958,2017-08-25 11:01:38.237529,13.1,0,45,180,55.67916750022876,-102.18178535400428,95.85496447745648,175.89973344784025
-71.19689178466797,5.170444488525391,0,9,11,9.103524208068848,98.11572265625,28.95487403869629,1.8039425611495972,2017-08-25 11:01:38.237529,13.1,0,45,180,56.01095587346386,-101.74867383212543,95.4832647189022,37.12196286744629
-52.86334991455078,2.1553966999053955,0,1,12,8.896286964416504,25.975788116455078,20.951045989990234,0.50927734375,2017-08-25 11:01:41.653702,13.1,0,45,180,53.12417312320367,-104.98088922266858,98.52663880656958,140.21704353411664
-70.69400024414062,1.9154797792434692,0,2,12,9.893784523010254,16.826454162597656,35.210750579833984,-2.4327456951141357,2017-08-25 11:01:41.653702,13.1,0,45,180,53.50888506924297,-104.52273036938138,98.09560463179514,216.45964015722748
-63.02933120727539,3.1403329372406006,0,3,12,7.066591262817383,43.449859619140625,32.16578674316406,3.0037012100219727,2017-08-25 11:01:41.653702,13.1,0,45,180,53.86652493867762,-104.07629426075692,97.68737474502585,83.82646676155152
-63.70853042602539,4.8774542808532715,0,4,12,4.443553924560547,63.039894104003906,28.498064041137695,2.0784354209899902,2017-08-25 11:01:41.653702,13.1,0,45,180,54.21053464553649,-103.63182775162991,97.28988333100581,57.776877085944186
-55.167293548583984,5.169946670532227,0,5,12,5.892928123474121,78.24073791503906,30.773630142211914,2.640209197998047,2017-08-25 11:01:41.653702,13.1,0,45,180,54.54574905030004,-103.18577940838033,96.89878524183987,46.5518131630233
-91.61266326904297,2.471038341522217,0,6,12,9.567522048950195,35.38277053833008,29.152408599853516,2.2358345985412598,2017-08-25 11:01:41.653702,13.1,0,45,180,54.87466507668772,-102.73622383498622,96.51181724372901,102.93846857504649
-88.48578643798828,4.426048278808594,0,7,12,1.3954532146453857,61.075496673583984,31.649045944213867,2.867036819458008,2017-08-25 11:01:41.653702,13.1,0,45,180,55.19870794397509,-102.28197797245802,96.12766949838442,59.63517959786474
-52.27394104003906,1.4500218629837036,0,1,13,9.690013885498047,5.063445568084717,37.94711685180664,-1.0313804149627686,2017-08-25 11:01:45.069228,13.1,0,45,180,53.055556687391885,-104.85376677209385,98.48849282697114,719.3220829933157
-62.7279167175293,6.11998176574707,0,3,13,4.349748611450195,99.70026397705078,31.08854103088379,-3.029585361480713,2017-08-25 11:01:45.069228,13.1,0,45,180,53.77037755879681,-103.88808550163365,97.63168550179678,36.531981640453346
-50.930694580078125,4.580794334411621,0,4,13,5.927913665771484,67.16758728027344,28.42939567565918,2.580244779586792,2017-08-25 11:01:45.069228,13.1,0,45,180,54.09972009656561,-103.41331515744372,97.22594864896573,54.22627729591933
-69.05847930908203,2.6320858001708984,0,5,13,8.110878944396973,29.287071228027344,29.119733810424805,2.749552011489868,2017-08-25 11:01:45.069228,13.1,0,45,180,54.41988627600509,-102.93697029533296,96.82675147950268,124.36368883729102
-73.59321594238281,4.3443169593811035,0,6,13,2.5952110290527344,65.11711120605469,29.17037010192871,2.7621233463287354,2017-08-25 11:01:45.069228,13.1,0,45,180,54.73342843807523,-102.45709489339978,96.43177630923284,55.93381133927375
50.1761474609375,2.454777717590332,0,0,3,9.935428619384766,28.53673553466797,23.087791442871094,-1.0739731788635254,2017-08-25 11:02:10.541790,10.7,0,45,180,52.93344064554932,-106.55137620334092,99.37119666638908,156.26177976740658
-68.26351928710938,1.2699445486068726,0,4,3,24.088674545288086,10.85690975189209,42.1480827331543,-3.1368305683135986,2017-08-25 11:02:10.541790,10.7,0,45,180,54.79141085599574,-106.01602915186314,98.124929743638,410.72470761045827
124.77751159667969,48.75642013549805,0,2,4,4.344653606414795,535.5545654296875,41.41265869140625,2.545215129852295,2017-08-25 11:02:14.067207,10.7,0,45,180,53.909235382459045,-106.03457892150624,98.58899407080176,8.3263244704511
71.85335540771484,22.34298324584961,0,3,4,2.2350223064422607,306.7242736816406,40.83427047729492,2.3902747631073,2017-08-25 11:02:14.067207,10.7,0,45,180,54.34432332623512,-105.87719020393101,98.28303628994419,14.538142123134882
52.008758544921875,15.904345512390137,0,7,4,2.1048617362976074,234.88937377929688,39.041500091552734,1.922113060951233,2017-08-25 11:02:14.067207,10.7,0,45,180,56.00020425778073,-105.27926510965538,97.1310335019582,18.98426059745426
-59.685115814208984,2.5478405952453613,0,9,5,9.353687286376953,29.365720748901367,34.750709533691406,0.6357156038284302,2017-08-25 11:02:17.574789,10.7,0,45,180,56.74400632513299,-104.47720728010036,96.3615793402171,151.8505580546951
-52.31085968017578,8.026346206665039,0,10,5,3.606936454772949,79.22059631347656,37.95595932006836,1.3934626579284668,2017-08-25 11:02:17.574789,10.7,0,45,180,57.12527812773652,-104.28796457078653,96.07940349777284,56.28840593112825
-590.2435302734375,870.7191162109375,0,28,5,3.0867886543273926,1688.74365234375,11.022687911987305,-3.007587432861328,2017-08-25 11:02:17.574789,10.7,0,45,180,63.73659130168773,-100.20036306192908,91.12958815695683,2.640543505350997
-61.82218551635742,0.4650675654411316,0,2,7,25.94422721862793,1.5714411735534668,39.578407287597656,1.8284536600112915,2017-08-25 11:02:24.613275,10.5,0,45,180,53.8152195349373,-105.42566507421176,98.3086692317236,2891.701148835729
-57.7626838684082,0.817291796207428,0,3,7,25.033058166503906,5.693545341491699,38.84858322143555,1.6503764390945435,2017-08-25 11:02:24.613275,10.5,0,45,180,54.22949228957211,-105.1523064303417,97.958234341638,798.1210255369231
-58.3109245300293,33.99793243408203,0,4,7,9.486327171325684,444.8916015625,37.30607604980469,1.283239722251892,2017-08-25 11:02:24.613275,10.5,0,45,180,54.631559499634925,-104.88249672450289,97.61803623943813,10.214034679308165
