v,v_e,gflg,slist,bmnum,p_l,w_l,elv,phi0,time,tfreq,scan,rsep,frang,gdlat,glong,sza,tau_l
-3.107034206390381,7.001332759857178,0,6,1,4.68971586227417,115.05016326904295,35.335838317871094,2.3582937717437744,2017-08-15 11:00:03.520937,10.7,0,45,180,55.65101436877334,-106.56067782673009,95.56624863590724,38.75875493519502
-7.122220039367676,13.22889232635498,0,20,2,2.334604501724243,112.10034942626952,38.3182258605957,2.5849788188934326,2017-08-15 11:00:07.039860,10.7,0,45,180,60.89518892848392,-105.5012784608739,92.13099735902748,39.77865462704834
192.88943481445312,496.2420654296875,0,16,12,4.794386386871338,1852.7015380859373,23.71810340881348,-0.6930822134017944,2017-08-15 11:00:41.738957,10.6,0,45,180,57.56216005272218,-98.45309640919554,90.1054701912495,2.429570508587373
70.6983642578125,158.8539581298828,0,21,12,2.03593111038208,717.7781372070312,22.35297203063965,-0.9082727432250975,2017-08-15 11:00:41.738957,10.6,0,45,180,59.086390403126224,-95.7431218612006,88.40174671430294,6.271114686862832
-14.085143089294434,129.02247619628906,0,26,12,1.769932508468628,743.05517578125,23.90789222717285,-0.6621978878974915,2017-08-15 11:00:41.738957,10.6,0,45,180,60.51937098072127,-92.8209722335156,86.59003816138255,6.057785699985757
-0.2038284689188003,7.461683750152588,0,4,13,4.7035441398620605,105.38162994384766,14.769360542297363,-1.89534592628479,2017-08-15 11:00:45.161475,10.8,0,45,180,54.09972009656561,-103.41331515744372,94.82198073708498,41.92298208741622
-0.8138837218284607,5.878076553344727,0,5,13,6.393592357635498,90.02812194824219,36.91343688964844,2.1438450813293457,2017-08-15 11:00:45.161475,10.8,0,45,180,54.41988627600509,-102.93697029533296,94.41706986957443,49.072579643708885
0.4385446012020111,8.170958518981934,0,0,14,10.565942764282228,175.32260131835938,18.734363555908203,-0.5938671231269836,2017-08-15 11:00:48.572154,10.6,0,45,180,52.56053154823578,-105.2885997345326,96.58721982658334,25.674208483676523
-0.1616733521223068,5.697036743164063,0,8,0,6.034471035003662,90.61122131347656,28.88849639892578,-2.302482843399048,2017-08-15 11:01:00.051507,13.1,1,45,180,56.47159953974264,-106.99685959685796,95.18863480314056,40.19643660421848
-7.683708667755127,219.00852966308597,0,18,7,3.4910833835601807,1102.04345703125,33.546226501464844,0.0966409742832183,2017-08-15 11:02:24.309606,10.7,0,45,180,59.49892780734096,-101.14287817250911,90.18969237418908,4.04630239846573
