Alt,Ne,Time
101.55322265625,50753300772.57143,2017-09-06 08:54:00.003683
101.55322265625,50051998866.28572,2017-09-06 08:54:57.603752
101.55322265625,50061626221.714294,2017-09-06 08:55:58.803672
101.55322265625,51195375615.99999,2017-09-06 08:57:00.003692
101.55322265625,51588552411.42857,2017-09-06 08:57:57.603762
101.55322265625,60017077101.71429,2017-09-06 09:00:00.003681
101.55322265625,62506987519.999985,2017-09-06 09:00:57.603681
101.55322265625,65950666752.0,2017-09-06 09:03:00.003661
101.55322265625,67330905234.28571,2017-09-06 09:03:57.603660
101.55322265625,70771678061.71428,2017-09-06 09:04:58.803640
101.55322265625,74244904667.42856,2017-09-06 09:06:00.003771
101.55322265625,79849787977.14285,2017-09-06 09:06:57.603710
101.55322265625,82986462646.85713,2017-09-06 09:07:58.803699
101.55322265625,84963408749.71428,2017-09-06 09:09:00.003770
101.55322265625,87979738258.2857,2017-09-06 09:09:57.603679
101.55322265625,92424988964.57143,2017-09-06 09:10:58.803699
101.55322265625,94747618742.85715,2017-09-06 09:12:00.003699
101.55322265625,95396278857.14285,2017-09-06 09:12:57.603658
101.55322265625,93864033133.71428,2017-09-06 09:13:58.803668
101.55322265625,93521013028.57143,2017-09-06 09:15:00.003658
101.55322265625,94507295890.2857,2017-09-06 09:15:57.603637
101.55322265625,91783411419.42857,2017-09-06 09:16:58.803637
101.55322265625,91084420827.42856,2017-09-06 09:18:00.003707
101.55322265625,89284247552.0,2017-09-06 09:18:57.603707
101.55322265625,87754970843.42856,2017-09-06 09:19:58.803697
101.55322265625,86479701138.2857,2017-09-06 09:21:00.003667
101.55322265625,86070183058.28572,2017-09-06 09:21:57.603636
101.55322265625,82794946560.0,2017-09-06 09:22:58.803837
101.55322265625,83314438729.14285,2017-09-06 09:24:00.003797
101.55322265625,83028920612.57141,2017-09-06 09:24:57.603816
101.55322265625,82347710171.42856,2017-09-06 09:25:58.803907
101.55322265625,82296734866.2857,2017-09-06 09:27:57.603795
101.55322265625,82531268315.42857,2017-09-06 09:28:58.803775
101.55322265625,81792906971.42857,2017-09-06 09:30:00.003826
101.55322265625,83732711716.57141,2017-09-06 09:31:58.803855
101.55322265625,83808758052.57141,2017-09-06 09:33:00.003795
101.55322265625,83807346688.0,2017-09-06 09:33:57.603754
101.55322265625,83269346450.2857,2017-09-06 09:34:58.803794
101.55322265625,82584900169.14285,2017-09-06 09:36:00.003814
101.55322265625,81551012425.14285,2017-09-06 09:36:57.603763
101.55322265625,80839430729.14285,2017-09-06 09:37:58.803753
101.55322265625,78889235017.14285,2017-09-06 09:39:00.003803
101.55322265625,78433846418.28572,2017-09-06 09:39:57.603732
101.55322265625,77358491940.57143,2017-09-06 09:40:58.803783
101.55322265625,76760686592.0,2017-09-06 09:42:00.003752
101.55322265625,76005703680.0,2017-09-06 09:42:57.603732
101.55322265625,76371806500.57144,2017-09-06 09:43:58.803732
101.55322265625,76250179876.57143,2017-09-06 09:45:00.003732
101.55322265625,76567451355.42857,2017-09-06 09:45:57.603731
101.55322265625,75955857700.57143,2017-09-06 09:46:58.803691
101.55322265625,76496918235.42857,2017-09-06 09:48:00.003791
101.55322265625,76420747849.14285,2017-09-06 09:48:57.603690
101.55322265625,77902213705.14285,2017-09-06 09:49:58.803710
101.55322265625,77564334665.14285,2017-09-06 09:51:00.003680
101.55322265625,77308402541.7143,2017-09-06 09:51:57.603659
101.55322265625,77864541037.71428,2017-09-06 09:52:58.803669
101.55322265625,78205531867.42856,2017-09-06 09:54:00.003720
101.55322265625,77513698742.85715,2017-09-06 09:54:57.603659
101.55322265625,78694146048.0,2017-09-06 09:55:58.803669
101.55322265625,77983315675.42857,2017-09-06 09:57:00.003618
101.55322265625,77834168612.57143,2017-09-06 09:57:57.603678
101.55322265625,77850668470.85715,2017-09-06 09:58:58.803638
101.55322265625,78538226541.71426,2017-09-06 10:00:00.003668
101.55322265625,72149975332.57143,2017-09-06 10:01:58.803647
101.55322265625,72694004882.2857,2017-09-06 10:03:00.003657
101.55322265625,72498815268.57143,2017-09-06 10:03:57.603647
101.55322265625,72675866624.0,2017-09-06 10:04:58.803626
101.55322265625,72685562441.14285,2017-09-06 10:06:00.003677
101.55322265625,73313646592.0,2017-09-06 10:06:57.603676
101.55322265625,72079266669.71428,2017-09-06 10:07:58.803636
101.55322265625,77432084187.42856,2017-09-06 10:09:00.003706
101.55322265625,77636700452.57143,2017-09-06 10:09:57.603635
101.55322265625,77353765156.57141,2017-09-06 10:10:58.803665
101.55322265625,76261034276.57141,2017-09-06 10:12:00.003645
101.55322265625,75610485321.14285,2017-09-06 10:12:57.603624
101.55322265625,75555339117.71428,2017-09-06 10:13:58.803604
