Alt,Ne,Time
154.95849609375,110179272996.57141,2017-09-06 10:36:00.003781
154.95654296875,109051552914.28572,2017-09-06 10:36:57.603810
154.87890625,107772010496.0,2017-09-06 10:37:58.803770
154.96337890625,106393959277.71428,2017-09-06 10:39:00.003770
154.9130859375,102829081746.2857,2017-09-06 10:39:57.603769
154.9482421875,97216118198.85715,2017-09-06 10:40:58.803779
154.94189453125,97045554907.42856,2017-09-06 10:42:00.003769
154.96484375,96253762998.85713,2017-09-06 10:42:57.603728
154.86376953125,97411464630.85713,2017-09-06 10:43:58.803738
154.9677734375,98452839862.85713,2017-09-06 10:45:00.003789
154.90185546875,98603558619.42856,2017-09-06 10:45:57.603728
154.9208984375,99634658742.85713,2017-09-06 10:46:58.803708
154.95361328125,106563287917.71428,2017-09-06 10:48:00.003848
154.92626953125,105955405238.85713,2017-09-06 10:48:57.603818
154.95703125,105483416137.14285,2017-09-06 10:49:58.803747
154.8408203125,104697212342.85713,2017-09-06 10:51:00.003757
154.916015625,106119048630.85713,2017-09-06 10:51:57.603706
154.90771484375,107230964004.57141,2017-09-06 10:52:58.803706
154.943359375,108343575698.28569,2017-09-06 10:54:00.003706
154.98046875,106439834477.71428,2017-09-06 10:54:57.603756
154.94140625,106170269695.99998,2017-09-06 10:55:58.803746
154.81005859375,106976058221.71428,2017-09-06 10:57:00.003685
154.88427734375,107314266111.99998,2017-09-06 10:57:57.603675
154.91259765625,104614377179.42856,2017-09-06 10:58:58.803665
154.90478515625,105209901641.14285,2017-09-06 11:00:00.003805
154.82568359375,105486553673.14285,2017-09-06 11:00:57.603664
154.916015625,106970759168.0,2017-09-06 11:01:58.803674
154.86962890625,107897524809.14285,2017-09-06 11:03:00.003684
154.92919921875,106526274121.14285,2017-09-06 11:03:57.603673
154.923828125,106459928283.42856,2017-09-06 11:04:58.803663
154.96337890625,106584960438.85713,2017-09-06 11:06:00.003663
154.94970703125,104795072804.57141,2017-09-06 11:06:57.603773
154.96337890625,102837135652.57143,2017-09-06 11:07:58.803783
154.96044921875,102361070445.71428,2017-09-06 11:09:00.003803
154.9638671875,102127854738.2857,2017-09-06 11:09:57.603783
154.87646484375,103670120448.0,2017-09-06 11:10:58.803762
154.896484375,104415514038.85713,2017-09-06 11:12:00.003793
154.84619140625,105992610962.2857,2017-09-06 11:12:57.603762
154.8720703125,106701625051.42856,2017-09-06 11:13:58.803772
154.896484375,108422584027.42856,2017-09-06 11:15:00.003802
154.9140625,110083118811.42856,2017-09-06 11:15:57.603751
154.95166015625,110761272466.2857,2017-09-06 11:16:58.803741
154.837890625,110604338322.28572,2017-09-06 11:18:00.003832
154.88330078125,108604316525.71428,2017-09-06 11:18:57.603771
154.91845703125,108548182601.14285,2017-09-06 11:19:58.803771
154.89892578125,108318298697.14285,2017-09-06 11:21:00.003811
154.947265625,107168600649.14284,2017-09-06 11:21:57.603850
154.89208984375,106977084562.28569,2017-09-06 11:22:58.803780
154.9140625,105996119478.85713,2017-09-06 11:24:00.003840
154.95166015625,107280094939.42857,2017-09-06 11:24:57.603769
154.873046875,108762176365.7143,2017-09-06 11:25:58.803830
154.83544921875,108471656447.99998,2017-09-06 11:27:00.003850
154.91455078125,109887828553.14285,2017-09-06 11:27:57.603769
154.91064453125,113474260406.85715,2017-09-06 11:28:58.803769
154.8525390625,114143868635.42856,2017-09-06 11:30:00.003799
154.88720703125,116011182372.57141,2017-09-06 11:30:57.603788
154.9677734375,115803841682.28569,2017-09-06 11:31:58.803858
154.9072265625,117345576082.2857,2017-09-06 11:33:00.003798
154.8583984375,117851496447.99998,2017-09-06 11:33:57.603797
154.947265625,118367620534.85713,2017-09-06 11:34:58.803817
154.95166015625,117855964598.85713,2017-09-06 11:36:00.003787
154.87646484375,118158613357.71428,2017-09-06 11:36:57.603777
154.95556640625,115824393069.71428,2017-09-06 11:37:58.803777
154.8935546875,116748430774.85713,2017-09-06 11:39:00.003777
154.9169921875,115923166354.2857,2017-09-06 11:39:57.603776
154.9296875,117764602733.71428,2017-09-06 11:40:58.803776
154.9296875,115908256914.2857,2017-09-06 11:42:00.003776
154.95361328125,115855627995.42857,2017-09-06 11:42:57.603795
154.9091796875,114604139666.28572,2017-09-06 11:43:58.803775
154.927734375,115755625910.85715,2017-09-06 11:45:00.003815
154.90869140625,115598788900.57141,2017-09-06 11:45:57.603765
154.93994140625,115201743725.7143,2017-09-06 11:46:58.803775
154.9169921875,114355785142.85715,2017-09-06 11:48:00.003825
154.9072265625,114635099574.85715,2017-09-06 11:48:57.603764
154.96337890625,119950043428.57141,2017-09-06 11:49:58.803784
154.90380859375,120000234642.28569,2017-09-06 11:51:00.003764
154.951171875,119742369206.85713,2017-09-06 11:51:57.603743
154.8720703125,117889063789.71426,2017-09-06 11:52:58.803763
154.91259765625,121744706998.85713,2017-09-06 11:54:00.003763
154.927734375,126097060425.14285,2017-09-06 11:54:57.603763
154.8759765625,131668951040.0,2017-09-06 11:55:58.803793
154.92822265625,132258040100.57141,2017-09-06 11:57:00.003923
154.85595703125,136694607286.85715,2017-09-06 11:57:57.603752
154.90380859375,141840281014.85715,2017-09-06 11:58:58.803752
154.9169921875,149531459584.0,2017-09-06 12:00:00.003903
154.88671875,152144141165.7143,2017-09-06 12:00:57.603741
154.9375,152093931227.42856,2017-09-06 12:01:58.803771
154.93359375,150129549312.0,2017-09-06 12:03:00.003801
154.9619140625,149347669723.42856,2017-09-06 12:03:57.603791
154.87158203125,150456793965.71426,2017-09-06 12:04:58.803740
154.90869140625,150072675766.85712,2017-09-06 12:06:00.003901
154.89794921875,149471544466.28568,2017-09-06 12:06:57.603770
154.94287109375,148439249481.14282,2017-09-06 12:07:58.803820
154.88525390625,146567659520.0,2017-09-06 12:09:00.003850
154.8349609375,145762534546.2857,2017-09-06 12:09:57.603809
154.96337890625,144090083913.14285,2017-09-06 12:10:58.803729
154.87451171875,140461651675.42856,2017-09-06 12:12:00.003880
154.77490234375,142043318564.5714,2017-09-06 12:12:57.603708
154.95361328125,138052127012.5714,2017-09-06 12:13:58.803738
154.92529296875,134810791350.85715,2017-09-06 12:15:00.003819
154.9501953125,135260369481.14285,2017-09-06 12:15:57.603708
154.87158203125,138270107940.5714,2017-09-06 12:16:58.803768
154.93310546875,143299796992.0,2017-09-06 12:18:00.003858
154.916015625,145920538331.4286,2017-09-06 12:18:57.603757
154.9853515625,143933987693.7143,2017-09-06 12:19:58.803817
154.4599609375,143137385910.85715,2017-09-06 12:21:00.003868
154.90087890625,141985281755.42856,2017-09-06 12:21:57.603767
154.8759765625,140623207277.71426,2017-09-06 12:22:58.803777
154.83544921875,138392877933.71426,2017-09-06 12:24:00.003827
154.9501953125,128024347794.2857,2017-09-06 12:24:57.603786
154.9169921875,125930164809.14285,2017-09-06 12:25:58.803746
154.94140625,125140719323.42857,2017-09-06 12:27:00.003907
154.92138671875,127381626879.99998,2017-09-06 12:27:57.603755
154.9169921875,130456976237.71428,2017-09-06 12:28:58.803735
154.93896484375,132678384493.71428,2017-09-06 12:30:00.003826
154.92236328125,132659798015.99998,2017-09-06 12:30:57.603734
154.947265625,137081239259.42856,2017-09-06 12:31:58.803724
154.95947265625,138120485741.71426,2017-09-06 12:33:00.003754
154.82421875,137772230948.5714,2017-09-06 12:33:57.603744
154.828125,137325663963.42856,2017-09-06 12:34:58.803724
154.896484375,136198777124.57141,2017-09-06 12:36:00.003874
154.99951171875,134142084242.2857,2017-09-06 12:36:57.603703
154.94580078125,134264718482.28569,2017-09-06 12:37:58.803703
154.9033203125,134448213430.85713,2017-09-06 12:39:00.003813
154.90478515625,134486838710.85713,2017-09-06 12:39:57.603692
154.94873046875,137163775999.99998,2017-09-06 12:40:58.803672
154.83349609375,137196467931.42856,2017-09-06 12:42:00.003722
154.94140625,140682379264.0,2017-09-06 12:42:57.603671
154.91064453125,140428390985.14285,2017-09-06 12:43:58.803671
154.9443359375,139702439350.85712,2017-09-06 12:45:00.003661
154.947265625,140382468973.7143,2017-09-06 12:45:57.603620
154.93115234375,140594988178.2857,2017-09-06 12:46:58.803620
154.90380859375,138483930843.42856,2017-09-06 12:48:00.003640
154.9404296875,139604307382.85712,2017-09-06 12:48:57.603600
154.8447265625,135864427666.2857,2017-09-06 12:49:58.803600
154.916015625,136451802258.2857,2017-09-06 12:51:00.003660
154.873046875,137669296127.99997,2017-09-06 12:51:57.603780
154.90185546875,136229057097.14282,2017-09-06 12:52:58.803800
154.81982421875,137953342025.14285,2017-09-06 12:54:00.003891
154.88720703125,138437994788.5714,2017-09-06 12:54:57.603769
154.97216796875,137988530175.99997,2017-09-06 12:55:58.803739
154.78955078125,131167337325.71428,2017-09-06 12:57:00.003850
154.845703125,130505098386.28572,2017-09-06 12:57:57.603738
154.8896484375,131178106294.85713,2017-09-06 12:58:58.803738
154.89208984375,132467469750.85713,2017-09-06 13:00:00.003809
154.94482421875,130320870838.85713,2017-09-06 13:00:57.603708
154.92626953125,130902858605.71428,2017-09-06 13:01:58.803738
154.896484375,130168995839.99998,2017-09-06 13:03:00.003798
154.85791015625,136637157961.14284,2017-09-06 13:03:57.603707
154.9033203125,137761041846.85712,2017-09-06 13:04:58.803677
154.9091796875,136601274660.57141,2017-09-06 13:06:00.003797
154.9130859375,137383507675.42856,2017-09-06 13:06:57.603656
154.95703125,139536866157.7143,2017-09-06 13:07:58.803696
154.94189453125,136013135871.99998,2017-09-06 13:09:00.003676
154.9072265625,135494191396.57141,2017-09-06 13:09:57.603746
154.91552734375,133136394532.57141,2017-09-06 13:10:58.803766
154.90771484375,132391864612.57141,2017-09-06 13:12:00.003826
154.92919921875,133450233563.42856,2017-09-06 13:12:57.603715
154.84912109375,130289260251.42856,2017-09-06 13:13:58.803725
154.91064453125,127523311030.85713,2017-09-06 13:15:00.003926
154.97900390625,130307725019.42856,2017-09-06 13:15:57.603754
154.85009765625,134552147675.42857,2017-09-06 13:16:58.803694
154.95556640625,137608763099.42856,2017-09-06 13:18:00.003754
154.94287109375,137327975277.71428,2017-09-06 13:18:57.603683
154.94287109375,135966021339.42857,2017-09-06 13:19:58.803673
154.91748046875,138493530697.14285,2017-09-06 13:21:00.003764
154.9375,138709845138.2857,2017-09-06 13:21:57.603663
154.9091796875,137808139995.42856,2017-09-06 13:22:58.803663
154.8173828125,133911942875.42856,2017-09-06 13:24:00.003773
154.83642578125,135108982491.42856,2017-09-06 13:24:57.603702
154.88427734375,134679880850.28569,2017-09-06 13:25:58.803622
154.95849609375,132776528164.57141,2017-09-06 13:27:00.003692
154.90380859375,128703739611.42854,2017-09-06 13:27:57.603641
154.94580078125,129183342591.99998,2017-09-06 13:28:58.803611
154.91943359375,117193846784.0,2017-09-06 13:30:00.003722
154.90771484375,115944846482.2857,2017-09-06 13:30:57.603600
154.94482421875,115123262610.2857,2017-09-06 13:31:58.803671
154.87158203125,115592131730.2857,2017-09-06 13:33:00.003600
154.82861328125,118693331529.14285,2017-09-06 13:33:57.603579
154.943359375,122668480804.57141,2017-09-06 13:34:58.803589
154.93212890625,122102628937.14284,2017-09-06 13:36:00.003650
154.70947265625,132849711981.71426,2017-09-06 13:36:57.603559
154.85107421875,131587671186.2857,2017-09-06 13:37:58.803619
154.955078125,130150108598.85713,2017-09-06 13:39:00.003639
154.92919921875,128475683693.71426,2017-09-06 13:39:57.603528
154.91748046875,125949974235.42856,2017-09-06 13:40:58.803528
154.951171875,123821411766.85713,2017-09-06 13:42:00.003618
154.90234375,124434887241.14285,2017-09-06 13:42:57.603527
154.93505859375,123727470592.0,2017-09-06 13:43:58.803517
154.91015625,125706540763.42857,2017-09-06 13:45:00.003799
154.90625,126721447643.42857,2017-09-06 13:45:57.603758
154.84326171875,127576219647.99998,2017-09-06 13:46:58.803758
154.88525390625,126148904082.28569,2017-09-06 13:48:00.003738
154.7451171875,124378225517.71428,2017-09-06 13:49:58.803747
154.88720703125,122477211062.85713,2017-09-06 13:51:00.003858
154.85546875,122557629586.2857,2017-09-06 13:51:57.603767
154.84033203125,119999739611.42856,2017-09-06 13:52:58.803746
154.93310546875,115841193691.42854,2017-09-06 13:54:00.003756
154.88525390625,115112406454.85713,2017-09-06 13:54:57.603726
154.71875,114364233435.42856,2017-09-06 13:55:58.803816
154.91845703125,112683459730.2857,2017-09-06 13:57:00.003746
154.91845703125,110032919405.71426,2017-09-06 13:57:57.603715
154.8681640625,108518460854.85713,2017-09-06 13:58:58.803715
154.9169921875,106984281819.42857,2017-09-06 14:00:00.003886
154.87890625,106936923867.42856,2017-09-06 14:00:57.603714
154.89892578125,105202801517.71428,2017-09-06 14:01:58.803704
154.873046875,104947786898.2857,2017-09-06 14:03:00.003795
154.9404296875,104908578816.00002,2017-09-06 14:03:57.603724
154.9501953125,106456409234.28572,2017-09-06 14:04:58.803714
154.89208984375,107760498395.42857,2017-09-06 14:06:00.003774
154.9072265625,108315818861.71428,2017-09-06 14:06:57.603723
154.90380859375,108558534948.57143,2017-09-06 14:07:58.803763
154.90576171875,108811081435.42856,2017-09-06 14:09:00.003813
154.943359375,108585215122.2857,2017-09-06 14:09:57.603722
154.83740234375,107684622921.14285,2017-09-06 14:10:58.803712
154.91845703125,107880889197.71428,2017-09-06 14:12:00.003783
154.91455078125,107493090450.28572,2017-09-06 14:12:57.603712
154.99609375,107962369170.2857,2017-09-06 14:13:58.803712
154.916015625,107864515730.2857,2017-09-06 14:15:00.003752
154.92138671875,106922549248.0,2017-09-06 14:15:57.603711
154.92236328125,108079697334.85715,2017-09-06 14:16:58.803751
154.88134765625,109149168786.2857,2017-09-06 14:18:00.003821
154.85107421875,108071238509.71428,2017-09-06 14:18:57.603720
154.927734375,106383805878.85715,2017-09-06 14:19:58.803781
154.966796875,105624517485.7143,2017-09-06 14:21:00.003931
154.93994140625,105190000932.57143,2017-09-06 14:21:57.603770
154.9267578125,106514606372.57143,2017-09-06 14:22:58.803780
154.92626953125,106432377417.14285,2017-09-06 14:24:00.003941
154.896484375,107121901567.99998,2017-09-06 14:24:57.603749
154.96630859375,106802654646.85713,2017-09-06 14:25:58.803799
154.93505859375,108008286500.57141,2017-09-06 14:27:00.003890
154.9033203125,108055116653.71428,2017-09-06 14:27:57.603779
154.90625,108115580635.42856,2017-09-06 14:28:58.803869
154.900390625,107717457627.42857,2017-09-06 14:30:00.003849
154.9443359375,107809464320.0,2017-09-06 14:30:57.603798
154.93896484375,107241885110.85715,2017-09-06 14:31:58.803808
154.87451171875,107211325440.0,2017-09-06 14:33:00.003899
154.93359375,106382649636.57143,2017-09-06 14:33:57.603787
154.923828125,107992035913.14285,2017-09-06 14:34:58.803848
154.97705078125,109490982326.85715,2017-09-06 14:36:00.003828
154.77587890625,109669543350.85715,2017-09-06 14:36:57.603807
154.86767578125,108400072411.42856,2017-09-06 14:37:58.803827
154.90380859375,108511583085.71426,2017-09-06 14:39:00.003887
154.9140625,108682049243.42856,2017-09-06 14:39:57.603816
154.8544921875,108782677430.85713,2017-09-06 14:40:58.803826
154.8955078125,107780750189.7143,2017-09-06 14:42:00.003927
154.95849609375,108948681289.14285,2017-09-06 14:42:57.603876
154.93359375,108994674688.0,2017-09-06 14:43:58.803826
154.841796875,108988819748.57141,2017-09-06 14:45:00.003916
154.966796875,109665113819.42857,2017-09-06 14:45:57.603855
154.95361328125,109799633481.14285,2017-09-06 14:46:58.803835
154.94970703125,112127423049.14285,2017-09-06 14:48:00.003865
154.9345703125,114501243465.14285,2017-09-06 14:48:57.603875
154.98681640625,112929689014.85713,2017-09-06 14:49:58.803854
154.87451171875,113252518180.57143,2017-09-06 14:51:00.003995
154.92138671875,113829279451.42856,2017-09-06 14:51:57.603824
154.9345703125,113681281609.14285,2017-09-06 14:52:58.803813
154.951171875,114734213412.57143,2017-09-06 14:54:00.003924
154.92919921875,111911835355.42857,2017-09-06 14:54:57.603773
154.9072265625,109546543981.71428,2017-09-06 14:55:58.803783
154.91845703125,110196611949.71428,2017-09-06 14:57:00.003793
154.95556640625,108460654592.0,2017-09-06 14:57:57.603762
154.9365234375,108626674834.28572,2017-09-06 14:58:58.803762
154.845703125,107669083867.42857,2017-09-06 15:00:00.003812
154.96533203125,105669899995.42856,2017-09-06 15:00:57.603731
154.90625,109912884370.2857,2017-09-06 15:01:58.803731
154.90771484375,111973434514.28569,2017-09-06 15:03:00.003811
154.9541015625,111518249545.14285,2017-09-06 15:03:57.603710
154.72802734375,113009380790.85713,2017-09-06 15:04:58.803700
154.88671875,111568498102.85713,2017-09-06 15:06:00.003750
154.95703125,111728101668.57143,2017-09-06 15:06:57.603679
154.91162109375,112494951277.71428,2017-09-06 15:07:58.803659
